customer_id,customer_name,city,area,signup_date,customer_segment
CUST0383,Zaitra Manda,Pune,Wakad,2023-09-16,New
CUST0384,Anthony Mall,Bangalore,HSR Layout,2023-10-17,Regular
CUST0385,Balvan Sengupta,Pune,Kothrud,2024-03-15,Premium
CUST0386,Bhavani Ramesh,Pune,Wakad,2025-11-07,Regular
CUST0387,Harshil Tailor,Mumbai,Thane,2025-10-30,New
CUST0388,Samar Pathak,Pune,Aundh,2026-04-12,Regular
CUST0389,Turvi Wason,Mumbai,Dadar,2026-06-01,Regular
CUST0390,Vasatika Dey,Pune,Kothrud,2024-12-08,Premium
CUST0391,Bhavika Gera,Bangalore,Whitefield,2024-11-06,Regular
CUST0392,Aayush Sibal,Mumbai,Dadar,2025-01-07,New
CUST0393,Nidra Sagar,Mumbai,Bandra,2023-10-27,Premium
CUST0394,Amruta Banik,Mumbai,Andheri,2025-12-06,New
CUST0395,Laban Amble,Bangalore,Whitefield,2025-12-23,Regular
CUST0396,Harita Mukhopadhyay,Bangalore,Whitefield,2024-05-28,New
CUST0397,Ekavir Lad,Bangalore,HSR Layout,2025-10-11,New
CUST0398,Ekapad Pandit,Bangalore,Jayanagar,2023-08-01,Regular
CUST0399,Nitara Kuruvilla,Pune,Viman Nagar,2023-06-18,Regular
CUST0400,Maanas Chandra,Mumbai,Kurla,2025-06-03,Regular
CUST0401,Idika Gulati,Bangalore,Whitefield,2023-08-16,New
CUST0402,Hamsini Gulati,Pune,Viman Nagar,2026-02-10,New
CUST0403,Rayaan Dave,Bangalore,Jayanagar,2023-11-14,Regular
CUST0404,Jack Sarna,Pune,Hadapsar,2025-12-14,New
CUST0405,Deepa Shanker,Bangalore,Jayanagar,2025-10-08,New
CUST0406,Avni Kade,Mumbai,Andheri,2023-06-12,Regular
CUST0407,Kavya Wason,Bangalore,Indiranagar,2024-05-17,New
CUST0408,Onveer Baria,Mumbai,Powai,2024-06-12,Regular
CUST0409,Irya Chaudry,Pune,Wakad,2024-04-29,New
CUST0410,Krishna Bansal,Bangalore,Whitefield,2024-05-11,Regular
CUST0411,Jatin Kalita,Mumbai,Kurla,2026-01-02,New
CUST0412,Ekbal Kant,Mumbai,Kurla,2024-02-21,New
CUST0413,Vidhi Sharma,Mumbai,Kurla,2025-05-28,New
CUST0414,Neha Dave,Pune,Wakad,2023-11-21,Regular
CUST0415,Vasana Mohanty,Pune,Aundh,2024-05-25,Regular
CUST0416,Vyanjana Thakur,Bangalore,HSR Layout,2025-10-02,Premium
CUST0417,Aachal Dubey,Bangalore,Whitefield,2024-02-25,New
CUST0418,Balhaar Talwar,Mumbai,Andheri,2025-10-19,New
CUST0419,Laban Mand,Pune,Kothrud,2023-09-02,Regular
CUST0420,Vidhi Khatri,Bangalore,Jayanagar,2023-10-04,New
CUST0421,Qasim Iyer,Mumbai,Kurla,2023-11-26,Regular
CUST0422,Adya Agate,Mumbai,Andheri,2026-05-16,Regular
CUST0423,Dayamai Dave,Mumbai,Andheri,2023-09-19,Regular
CUST0424,Nilima Dash,Bangalore,Whitefield,2024-05-31,Premium
CUST0425,Hitesh Viswanathan,Pune,Hadapsar,2024-07-08,New
CUST0426,Azad Mann,Mumbai,Dadar,2024-05-04,Regular
CUST0427,Reyansh Nagy,Mumbai,Andheri,2025-10-05,New
CUST0428,Gavin Konda,Pune,Baner,2024-02-27,Premium
CUST0429,Arya Misra,Pune,Koregaon Park,2024-11-09,New
CUST0430,Madhav Babu,Bangalore,Indiranagar,2025-09-15,Regular
CUST0431,Sachi Hora,Mumbai,Dadar,2025-11-21,Premium
CUST0432,Darika Sangha,Bangalore,BTM Layout,2024-12-21,Regular
CUST0433,Harini Bail,Bangalore,Jayanagar,2025-12-30,New
CUST0434,Xavier Arora,Mumbai,Dadar,2025-08-13,New
CUST0435,Fitan Madan,Mumbai,Borivali,2023-07-24,Regular
CUST0436,Neha Apte,Mumbai,Andheri,2026-04-13,Regular
CUST0437,Nilima Atwal,Pune,Kothrud,2023-12-09,Regular
CUST0438,Owen Sagar,Pune,Aundh,2024-05-18,Regular
CUST0439,Yashawini Dhawan,Bangalore,Whitefield,2025-01-24,Regular
CUST0440,Jeet Dutta,Bangalore,Whitefield,2024-12-01,New
CUST0441,Falguni More,Mumbai,Bandra,2025-09-21,Premium
CUST0442,Thomas Bassi,Mumbai,Andheri,2024-08-30,Regular
CUST0443,Kai Dey,Bangalore,Jayanagar,2024-07-16,Regular
CUST0444,Daksha Sarma,Pune,Koregaon Park,2024-05-29,Regular
CUST0445,Victor Mitra,Pune,Wakad,2025-04-02,Regular
CUST0446,Anjali Raman,Pune,Koregaon Park,2024-11-05,Premium
CUST0447,Amruta Dash,Bangalore,Indiranagar,2026-01-04,Regular
CUST0448,Jeet Khatri,Pune,Baner,2025-04-20,Regular
CUST0449,Ucchal Sani,Bangalore,Koramangala,2025-06-28,New
CUST0450,Damini Gandhi,Pune,Wakad,2024-12-04,Regular
CUST0451,Andrew Bhavsar,Pune,Koregaon Park,2024-08-11,Regular
CUST0452,Aayush Pall,Pune,Wakad,2026-03-23,New
CUST0453,Pratyush Tank,Pune,Viman Nagar,2025-12-14,Regular
CUST0454,Gabriel Badami,Pune,Baner,2024-10-05,New
CUST0455,Maanas Gandhi,Bangalore,HSR Layout,2023-06-21,Regular
CUST0456,Nidra Garg,Bangalore,Koramangala,2026-05-04,Regular
CUST0457,Maanas Balasubramanian,Mumbai,Borivali,2025-03-28,Regular
CUST0458,Shivansh Chada,Mumbai,Borivali,2025-05-29,New
CUST0459,Ayushman Virk,Bangalore,Koramangala,2025-03-04,Regular
CUST0460,Nathaniel Gandhi,Bangalore,BTM Layout,2025-08-08,Regular
CUST0461,Eiravati Patel,Bangalore,Koramangala,2025-05-03,New
CUST0462,Jasmit Tak,Mumbai,Kurla,2023-10-11,Regular
CUST0463,Nachiket Doctor,Bangalore,Koramangala,2026-02-14,Regular
CUST0464,Wakeeta Mohan,Mumbai,Andheri,2026-03-24,Premium
CUST0465,Zaitra Mohanty,Mumbai,Borivali,2024-06-21,New
CUST0466,Bhavya Loke,Pune,Baner,2026-03-28,Regular
CUST0467,Siddharth Nagi,Bangalore,BTM Layout,2024-12-03,Regular
CUST0468,Anya Sibal,Mumbai,Borivali,2023-12-31,Regular
CUST0469,Saksham Zacharia,Mumbai,Borivali,2025-06-04,Regular
CUST0470,Wishi Rattan,Pune,Aundh,2023-11-08,Regular
CUST0471,Aadhya Ratta,Bangalore,Jayanagar,2025-06-23,Premium
CUST0472,Jagrati Om,Bangalore,Jayanagar,2025-01-09,Premium
CUST0473,Manya Menon,Mumbai,Thane,2024-12-19,Premium
CUST0474,Deepa Kurian,Mumbai,Powai,2023-11-07,Premium
CUST0475,Charvi Tara,Mumbai,Thane,2025-07-30,Regular
CUST0476,Jeevika Khalsa,Mumbai,Thane,2024-11-14,Regular
CUST0477,Nathan Chaudhuri,Mumbai,Powai,2024-12-09,Premium
CUST0478,Baghyawati Seth,Bangalore,HSR Layout,2024-05-04,New
CUST0479,George Sunder,Pune,Koregaon Park,2025-06-29,Regular
CUST0480,Pranit Devan,Bangalore,Jayanagar,2024-12-13,Regular
CUST0481,Garima Krishnan,Pune,Viman Nagar,2025-01-14,New
CUST0482,Januja Kumar,Bangalore,BTM Layout,2023-08-04,Regular
CUST0483,Nandini Nayak,Pune,Kothrud,2024-08-03,Regular
CUST0484,Ronith Chand,Bangalore,HSR Layout,2025-10-02,Premium
CUST0485,Tanay Venkataraman,Bangalore,Koramangala,2024-02-17,Premium
CUST0486,Chaitaly Gulati,Bangalore,Whitefield,2025-09-16,Regular
CUST0487,Vivaan Kala,Bangalore,BTM Layout,2024-08-22,New
CUST0488,Riya Malhotra,Bangalore,HSR Layout,2024-04-07,New
CUST0489,Garima Bhatt,Pune,Baner,2025-02-06,Premium
CUST0490,Omisha Nagar,Mumbai,Andheri,2026-05-08,Regular
CUST0491,Vansha Basak,Bangalore,Indiranagar,2026-02-27,Premium
CUST0492,Jai Lata,Bangalore,BTM Layout,2024-09-13,Regular
CUST0493,Tanish Raju,Bangalore,BTM Layout,2024-01-06,New
CUST0494,Yagnesh Mittal,Bangalore,Jayanagar,2023-12-31,New
CUST0495,Neha Contractor,Pune,Baner,2024-01-27,Regular
CUST0496,Laban Pau,Mumbai,Powai,2024-07-12,Regular
CUST0497,Rudra Dhar,Pune,Aundh,2025-07-21,New
CUST0498,Bhavika Bali,Bangalore,HSR Layout,2024-08-11,New
CUST0499,Ishwar Pathak,Bangalore,Jayanagar,2023-06-05,Premium
CUST0500,Jasmit Basu,Pune,Hadapsar,2025-09-10,Regular
CUST0501,Jairaj Tripathi,Mumbai,Thane,2024-01-09,Regular
CUST0502,Thomas Wali,Pune,Baner,2024-06-24,Regular
CUST0503,Warda Bahri,Mumbai,Kurla,2025-05-09,Premium
CUST0504,Yutika Bandi,Bangalore,Koramangala,2026-02-06,Premium
CUST0505,Lopa Bhat,Pune,Wakad,2024-11-11,Regular
CUST0506,Chanakya Patla,Pune,Hadapsar,2024-06-24,New
CUST0507,Mugdha Sanghvi,Mumbai,Dadar,2024-06-21,Regular
CUST0508,Praneel Kadakia,Bangalore,HSR Layout,2024-01-07,Regular
CUST0509,Ayushman Gola,Pune,Aundh,2025-03-29,Regular
CUST0510,Triya Kulkarni,Mumbai,Thane,2026-05-22,New
CUST0511,Lajita Baral,Bangalore,Jayanagar,2024-01-08,Regular
CUST0512,Vidhi Sur,Bangalore,Jayanagar,2025-04-09,Regular
CUST0513,Isaac Kota,Pune,Kothrud,2025-12-14,Premium
CUST0514,Unnati Brar,Pune,Koregaon Park,2026-03-03,New
CUST0515,Mohammed Bora,Pune,Aundh,2023-12-07,New
CUST0516,Qadim Iyengar,Mumbai,Powai,2025-07-30,Regular
CUST0517,Raghav Gara,Pune,Kothrud,2023-11-22,Regular
CUST0518,Samar Amble,Pune,Wakad,2024-10-10,Regular
CUST0519,Anamika Om,Bangalore,Indiranagar,2026-04-26,Regular
CUST0520,Agastya Chand,Bangalore,Whitefield,2025-12-08,New
CUST0521,Mason More,Bangalore,Koramangala,2025-04-11,Regular
CUST0522,Kabir Sha,Mumbai,Andheri,2024-03-27,Premium
CUST0523,Zashil Baria,Bangalore,HSR Layout,2026-01-09,Regular
CUST0524,Urvashi Gopal,Bangalore,Jayanagar,2024-09-04,Regular
CUST0525,Oni Walla,Pune,Kothrud,2024-11-17,New
CUST0526,Ekalinga Butala,Mumbai,Bandra,2025-11-14,Premium
CUST0527,George Mangal,Bangalore,HSR Layout,2025-09-09,Premium
CUST0528,Leena Lall,Mumbai,Andheri,2026-02-23,Regular
CUST0529,Bhavini Bhardwaj,Pune,Wakad,2025-10-18,Regular
CUST0530,Sai Chowdhury,Mumbai,Borivali,2024-08-13,New
CUST0531,Banjeet Bhatt,Mumbai,Dadar,2024-06-07,Regular
CUST0532,Riya Kala,Mumbai,Kurla,2024-05-02,New
CUST0533,Matthew Srinivas,Bangalore,Jayanagar,2023-06-30,New
CUST0534,Chatresh Parikh,Bangalore,Indiranagar,2026-04-11,Premium
CUST0535,Nisha Dua,Mumbai,Powai,2025-07-27,Regular
CUST0536,Waida Deo,Bangalore,Indiranagar,2026-02-26,New
CUST0537,Isaiah Chauhan,Pune,Baner,2024-06-09,New
CUST0538,Sanaya Basu,Bangalore,Indiranagar,2024-01-02,Regular
CUST0539,Madhavi Garg,Bangalore,Koramangala,2024-11-22,New
CUST0540,Warhi Srinivas,Bangalore,HSR Layout,2024-06-15,Regular
CUST0541,Caleb Nazareth,Bangalore,BTM Layout,2025-04-21,Regular
CUST0542,Nakul Hora,Bangalore,Jayanagar,2025-03-29,Regular
CUST0543,Dhruv Sandal,Bangalore,Whitefield,2024-12-18,Premium
CUST0544,Vansha Bala,Bangalore,Whitefield,2024-06-08,New
CUST0545,Radha Srivastava,Pune,Kothrud,2024-05-09,Regular
CUST0546,Lakshmi Palla,Mumbai,Kurla,2024-05-25,New
CUST0547,Triveni Mallick,Pune,Baner,2024-09-01,Regular
CUST0548,Vansha Bora,Mumbai,Thane,2026-02-14,Regular
CUST0549,Harinakshi Tandon,Pune,Baner,2024-09-26,Premium
CUST0550,Michael Sarraf,Pune,Hadapsar,2023-08-03,Premium
CUST0551,Mugdha Dar,Pune,Viman Nagar,2025-02-08,Regular
CUST0552,Balendra Dhingra,Mumbai,Thane,2026-04-18,Regular
CUST0553,Hardik Aurora,Bangalore,Koramangala,2025-09-03,Regular
CUST0554,Brijesh Ben,Bangalore,Jayanagar,2023-08-14,New
CUST0555,Rachana Sundaram,Bangalore,HSR Layout,2026-02-05,Regular
CUST0556,Gagan Ahuja,Pune,Kothrud,2025-05-18,New
CUST0557,Qadim Pandey,Mumbai,Dadar,2025-03-21,New
CUST0558,Qasim Bava,Bangalore,Indiranagar,2024-09-03,New
CUST0559,Harita Bali,Bangalore,HSR Layout,2025-11-05,Premium
CUST0560,Aachal Agate,Bangalore,BTM Layout,2024-08-08,Regular
CUST0561,Lavanya Sunder,Mumbai,Powai,2025-08-19,Premium
CUST0562,Krishna Narain,Mumbai,Thane,2026-01-28,Regular
CUST0563,Qabil Iyer,Bangalore,BTM Layout,2025-09-27,New
CUST0564,Aadhya Mutti,Bangalore,Jayanagar,2024-06-06,Regular
CUST0565,Nitara Sangha,Mumbai,Andheri,2025-08-07,Regular
CUST0566,Darpan Edwin,Mumbai,Powai,2024-04-06,New
CUST0567,Indali Sachdev,Bangalore,BTM Layout,2023-09-10,Premium
CUST0568,Varsha Sangha,Mumbai,Andheri,2023-06-20,Regular
CUST0569,Ikshita Raval,Pune,Baner,2023-08-25,Regular
CUST0570,Ria Dani,Bangalore,Jayanagar,2023-10-06,Regular
CUST0571,Radha Maharaj,Pune,Viman Nagar,2023-08-31,Regular
CUST0572,Ekiya Dayal,Pune,Baner,2025-04-24,Regular
CUST0573,Chanchal Oak,Bangalore,Whitefield,2025-04-30,Premium
CUST0574,Ekansh Nadkarni,Bangalore,Jayanagar,2024-10-20,Premium
CUST0575,Laban Mohanty,Bangalore,Jayanagar,2024-06-21,Premium
CUST0576,Urmi Gaba,Pune,Hadapsar,2024-05-29,Regular
CUST0577,Gagan Keer,Bangalore,Whitefield,2024-01-28,New
CUST0578,Gaurangi Tank,Mumbai,Bandra,2025-07-18,Premium
CUST0579,Caleb Kant,Mumbai,Kurla,2024-08-05,Regular
CUST0580,Qushi Patla,Pune,Wakad,2025-10-18,New
CUST0581,Dhriti Lal,Mumbai,Kurla,2024-10-04,Regular
CUST0582,Vrinda Sankaran,Bangalore,BTM Layout,2024-08-13,Premium
CUST0583,Harini Rout,Bangalore,Koramangala,2025-07-27,Regular
CUST0584,Ekaja Mohan,Bangalore,Indiranagar,2024-08-14,Regular
CUST0585,Theodore Ravi,Pune,Wakad,2024-03-11,New
CUST0586,Balendra Saxena,Bangalore,BTM Layout,2024-07-19,Premium
CUST0587,Garima Bobal,Pune,Hadapsar,2025-12-04,Regular
CUST0588,Sara Apte,Mumbai,Powai,2025-05-01,Regular
CUST0589,Idika Bhandari,Pune,Kothrud,2023-12-18,Regular
CUST0590,Jagdish Cherian,Bangalore,HSR Layout,2023-06-20,New
CUST0591,Varsha Butala,Pune,Baner,2025-07-19,Premium
CUST0592,Gaurangi Jhaveri,Mumbai,Kurla,2024-04-26,New
CUST0593,Urmi Tiwari,Bangalore,BTM Layout,2023-11-30,Premium
CUST0594,Luke Bumb,Mumbai,Kurla,2025-02-16,New
CUST0595,Gaurangi D’Alia,Mumbai,Borivali,2026-03-08,Regular
CUST0596,Idika Tak,Pune,Aundh,2025-06-07,New
CUST0597,Vritti Pau,Bangalore,Indiranagar,2026-02-06,Premium
CUST0598,Ranbir Din,Pune,Hadapsar,2024-04-11,Regular
CUST0599,Bimala Magar,Mumbai,Borivali,2025-12-27,Premium
CUST0600,Daksh Om,Bangalore,BTM Layout,2023-09-29,Premium
CUST0601,Dhriti Sharma,Mumbai,Andheri,2025-08-14,Regular
CUST0602,Kritika Grover,Mumbai,Thane,2024-10-02,Premium
CUST0603,George Kata,Pune,Aundh,2025-03-17,Regular
CUST0604,Balhaar Vyas,Pune,Aundh,2024-05-11,Regular
CUST0605,Fiyaz Rama,Mumbai,Andheri,2026-02-22,Regular
CUST0606,Matthew Brahmbhatt,Mumbai,Borivali,2024-01-27,Regular
CUST0607,Osha Ravi,Mumbai,Andheri,2024-07-28,Regular
CUST0608,Gaurang Manne,Pune,Baner,2024-05-09,Premium
CUST0609,Falguni Gaba,Bangalore,Jayanagar,2024-09-01,Regular
CUST0610,Udarsh Mannan,Pune,Wakad,2024-03-11,New
CUST0611,Madhavi Sani,Mumbai,Dadar,2026-03-08,Premium
CUST0612,Deepa Kala,Bangalore,HSR Layout,2024-05-04,Regular
CUST0613,Warinder Dhar,Pune,Koregaon Park,2026-01-01,New
CUST0614,Radha Divan,Pune,Aundh,2024-06-28,New
CUST0615,Harsh Randhawa,Bangalore,BTM Layout,2026-03-16,Regular
CUST0616,Onkar Choudhury,Pune,Aundh,2024-03-01,New
CUST0617,Daksh Grover,Mumbai,Andheri,2025-08-24,New
CUST0618,Chaaya Yogi,Mumbai,Dadar,2025-02-17,Regular
CUST0619,Vamakshi Grewal,Mumbai,Andheri,2025-02-03,New
CUST0620,Lohit Wali,Mumbai,Borivali,2023-11-01,Regular
CUST0621,Sanaya Varkey,Bangalore,BTM Layout,2024-01-14,Regular
CUST0622,Rajeshri Dugal,Bangalore,Indiranagar,2025-07-29,New
CUST0623,Ayushman Balay,Pune,Viman Nagar,2023-07-08,Regular
CUST0624,Vamakshi Dara,Bangalore,HSR Layout,2023-08-12,New
CUST0625,Zarna Dass,Bangalore,Koramangala,2026-03-08,Regular
CUST0626,Yashoda Arya,Mumbai,Andheri,2024-03-10,Premium
CUST0627,Chaman Singh,Bangalore,BTM Layout,2024-04-12,Regular
CUST0628,Praneel Gour,Bangalore,BTM Layout,2024-10-08,New
CUST0629,Upkaar Srivastava,Mumbai,Andheri,2025-09-14,Regular
CUST0630,Yug Virk,Mumbai,Powai,2025-08-28,Regular
CUST0631,Raksha Sundaram,Mumbai,Kurla,2023-09-25,New
CUST0632,Adya Hayre,Pune,Hadapsar,2024-12-28,Regular
CUST0633,Mekhala Rama,Pune,Aundh,2024-10-16,Regular
CUST0634,Jai Khare,Mumbai,Bandra,2026-02-18,New
CUST0635,Unnati Gaba,Bangalore,Whitefield,2025-06-28,Premium
CUST0636,Watika Nayak,Pune,Aundh,2023-09-17,Regular
CUST0637,Neel Wable,Mumbai,Dadar,2024-01-22,Regular
CUST0638,Panini Gandhi,Pune,Aundh,2025-11-18,New
CUST0639,Anita Varkey,Bangalore,HSR Layout,2025-06-05,New
CUST0640,Laksh Gaba,Pune,Koregaon Park,2024-10-30,Regular
CUST0641,Hemang Banik,Pune,Baner,2024-06-03,Premium
CUST0642,Udarsh Khatri,Bangalore,HSR Layout,2023-06-29,Premium
CUST0643,Anay Iyer,Bangalore,HSR Layout,2025-01-06,New
CUST0644,Aarnav Dyal,Bangalore,Indiranagar,2024-07-24,New
CUST0645,Yoshita Mukhopadhyay,Pune,Aundh,2025-08-22,Regular
CUST0646,Yahvi Sangha,Mumbai,Andheri,2025-09-26,Regular
CUST0647,Dakshesh Deshpande,Mumbai,Thane,2023-09-20,Regular
CUST0648,Manan Basak,Mumbai,Powai,2023-07-06,Premium
CUST0649,Daniel Kunda,Mumbai,Dadar,2024-09-04,Regular
CUST0650,Hemangini Gera,Bangalore,Whitefield,2023-07-29,Premium
CUST0651,Manthan Pall,Bangalore,HSR Layout,2025-10-12,New
CUST0652,Darsh Kapoor,Bangalore,Indiranagar,2024-05-30,Regular
CUST0653,Zayyan Dara,Mumbai,Andheri,2024-10-15,New
CUST0654,Aryan Mutti,Bangalore,Whitefield,2025-06-08,Regular
CUST0655,Rushil Sathe,Bangalore,Jayanagar,2024-06-30,Regular
CUST0656,Ayushman Mandal,Bangalore,HSR Layout,2024-12-18,Regular
CUST0657,Ishwar Handa,Pune,Hadapsar,2024-12-11,Premium
CUST0658,Ansh Hayre,Mumbai,Borivali,2024-06-01,Premium
CUST0659,Anita Chopra,Mumbai,Dadar,2025-04-26,Premium
CUST0660,Kalpit Batra,Pune,Koregaon Park,2023-11-08,Regular
CUST0661,Veda Ben,Mumbai,Powai,2025-01-25,Regular
CUST0662,Ekaraj Edwin,Bangalore,Jayanagar,2024-04-02,New
CUST0663,Omisha Bal,Pune,Wakad,2023-12-10,Premium
CUST0664,Ikbal Dhillon,Bangalore,HSR Layout,2025-04-13,New
CUST0665,Bina Zachariah,Pune,Wakad,2025-06-13,Regular
CUST0666,Chatresh Kuruvilla,Mumbai,Powai,2026-05-29,Regular
CUST0667,Falguni Yohannan,Bangalore,Koramangala,2024-03-21,Regular
CUST0668,Qadim Apte,Bangalore,HSR Layout,2025-11-18,Premium
CUST0669,Lakshmi Bhattacharyya,Mumbai,Thane,2024-12-05,Regular
CUST0670,Mohammed Choudhary,Bangalore,Indiranagar,2025-09-29,Regular
CUST0671,Baghyawati Sundaram,Mumbai,Powai,2024-10-31,Regular
CUST0672,Neelima Mukherjee,Pune,Koregaon Park,2025-01-16,New
CUST0673,Warda Sandhu,Pune,Kothrud,2023-06-04,Regular
CUST0674,Qarin Rao,Bangalore,Koramangala,2023-09-16,New
CUST0675,Champak Date,Mumbai,Dadar,2025-04-17,Regular
CUST0676,Vedika Zachariah,Bangalore,Whitefield,2025-05-05,Regular
CUST0677,Panini Bhatt,Mumbai,Bandra,2026-01-19,New
CUST0678,Raksha Chadha,Pune,Kothrud,2023-09-01,New
CUST0679,Kashvi Deshpande,Bangalore,HSR Layout,2024-07-28,Premium
CUST0680,Damini Pillai,Bangalore,Whitefield,2024-03-23,Regular
CUST0681,Amol Narang,Bangalore,Koramangala,2023-11-13,Regular
CUST0682,Anita Mital,Mumbai,Powai,2023-11-01,Premium
CUST0683,Sathvik Menon,Bangalore,Jayanagar,2025-08-15,Premium
CUST0684,Yutika Bobal,Bangalore,Indiranagar,2026-05-31,Regular
CUST0685,Nidhi Nayak,Bangalore,Indiranagar,2023-07-09,New
CUST0686,Gautam Som,Pune,Aundh,2025-01-01,New
CUST0687,Chanchal Gera,Mumbai,Andheri,2026-05-14,Regular
CUST0688,Ronith Sagar,Bangalore,Whitefield,2025-08-21,Regular
CUST0689,Omkaar Baria,Bangalore,Indiranagar,2025-11-18,Regular
CUST0690,Ikshita Arora,Pune,Koregaon Park,2024-03-01,Regular
CUST0691,Balendra Roy,Bangalore,Jayanagar,2023-09-10,Regular
CUST0692,Laban Bhagat,Mumbai,Kurla,2024-10-28,Regular
CUST0693,Advaith Dutt,Bangalore,Koramangala,2024-01-17,New
CUST0694,Aadhya Dubey,Mumbai,Dadar,2024-01-27,New
CUST0695,Rushil Sood,Mumbai,Dadar,2025-12-29,Regular
CUST0696,Ria Reddy,Pune,Aundh,2023-08-26,Regular
CUST0697,Dakshesh Bhagat,Bangalore,BTM Layout,2025-06-21,New
CUST0698,Reyansh Muni,Pune,Kothrud,2023-11-24,Regular
CUST0699,Jagat Acharya,Pune,Aundh,2025-12-17,New
CUST0700,Ucchal Nagarajan,Pune,Baner,2026-03-28,New
CUST0701,Ishani Shankar,Mumbai,Dadar,2023-06-21,New
CUST0702,Chameli Issac,Bangalore,Whitefield,2025-11-07,Premium
CUST0703,Rajata Ramakrishnan,Mumbai,Bandra,2025-08-26,Regular
CUST0704,Upma Bobal,Bangalore,Whitefield,2025-01-31,New
CUST0705,Chaitanya Seshadri,Mumbai,Borivali,2024-01-02,Regular
CUST0706,Amol Sarna,Bangalore,Jayanagar,2025-12-14,New
CUST0707,Aachal Venkataraman,Bangalore,Indiranagar,2024-10-08,New
CUST0708,Liam Lata,Bangalore,Jayanagar,2025-10-30,Premium
CUST0709,Pallavi Sengupta,Mumbai,Kurla,2025-05-22,Premium
CUST0710,Lajita Dayal,Pune,Aundh,2024-02-14,Premium
CUST0711,Bachittar Dhingra,Pune,Koregaon Park,2024-04-03,Premium
CUST0712,Varsha Butala,Bangalore,Whitefield,2024-09-09,Regular
CUST0713,Kritika Khosla,Bangalore,HSR Layout,2024-04-10,Regular
CUST0714,Bhanumati Mitra,Pune,Kothrud,2025-10-29,Premium
CUST0715,Ubika Pillay,Bangalore,Whitefield,2023-10-04,Regular
CUST0716,Dayita Ganesh,Mumbai,Thane,2025-10-26,New
CUST0717,Ekaraj Hans,Bangalore,HSR Layout,2025-03-22,New
CUST0718,Gaurang Sachdev,Pune,Hadapsar,2023-07-05,New
CUST0719,Udyati Gera,Mumbai,Thane,2024-08-23,Regular
CUST0720,Jackson Chad,Pune,Baner,2023-11-02,Regular
CUST0721,Kai Dada,Mumbai,Kurla,2025-03-08,Regular
CUST0722,Isaiah Nagi,Bangalore,Whitefield,2023-11-09,Premium
CUST0723,Laksh Balan,Pune,Aundh,2024-08-15,Regular
CUST0724,Waida Kala,Bangalore,Koramangala,2024-11-15,Regular
CUST0725,Aadhya Lanka,Mumbai,Andheri,2025-03-20,New
CUST0726,Mitesh Walla,Pune,Wakad,2025-01-05,New
CUST0727,Ayushman Srivastava,Mumbai,Thane,2023-07-19,Premium
CUST0728,Vamakshi Chada,Mumbai,Bandra,2024-04-06,Premium
CUST0729,Chaaya Sandal,Pune,Aundh,2024-11-14,Regular
CUST0730,Harini Gandhi,Bangalore,Jayanagar,2024-12-16,Regular
CUST0731,Nihal Banik,Pune,Kothrud,2023-12-16,Premium
CUST0732,Mugdha Chad,Mumbai,Thane,2025-01-06,Premium
CUST0733,Nandini Pau,Mumbai,Andheri,2023-10-23,New
CUST0734,Brinda Mutti,Mumbai,Borivali,2024-06-20,Regular
CUST0735,Rehaan Raju,Pune,Wakad,2024-10-05,Regular
CUST0736,Rohan Rajagopal,Pune,Koregaon Park,2025-03-16,New
CUST0737,Alka Bhatnagar,Bangalore,Jayanagar,2025-01-25,Regular
CUST0738,Bhavika Keer,Mumbai,Borivali,2025-07-03,New
CUST0739,Owen Keer,Pune,Kothrud,2025-03-13,New
CUST0740,Chanakya Sachar,Mumbai,Dadar,2024-03-02,Regular
CUST0741,Anamika Hayre,Mumbai,Powai,2024-05-17,New
CUST0742,Hemangini Dewan,Pune,Viman Nagar,2024-07-18,Regular
CUST0743,Hardik Rattan,Mumbai,Borivali,2025-10-24,New
CUST0744,Xiti Verma,Mumbai,Borivali,2024-11-18,Regular
CUST0745,Manthan Sankar,Bangalore,Whitefield,2023-07-14,Premium
CUST0746,Ishaan Loyal,Bangalore,Jayanagar,2024-06-15,Regular
CUST0747,Mohammed Arora,Pune,Koregaon Park,2025-05-04,Regular
CUST0748,Bachittar Chadha,Mumbai,Borivali,2025-11-15,Premium
CUST0749,Vaishnavi Sarkar,Pune,Wakad,2023-11-01,Regular
CUST0750,Rajeshri Badami,Mumbai,Borivali,2025-05-20,New
CUST0751,Lucky Parmer,Pune,Wakad,2026-01-10,Regular
CUST0752,Osha Johal,Mumbai,Borivali,2024-09-24,Regular
CUST0753,Shravya Deo,Bangalore,BTM Layout,2024-06-02,New
CUST0754,Hredhaan Balasubramanian,Bangalore,Whitefield,2025-06-17,New
CUST0755,Krish Ravi,Bangalore,Jayanagar,2024-11-24,Premium
CUST0756,Advaith Buch,Bangalore,Whitefield,2024-08-15,Regular
CUST0757,Gayathri Murty,Bangalore,BTM Layout,2023-08-21,Regular
CUST0758,Ucchal Deo,Bangalore,Whitefield,2023-09-25,Regular
CUST0759,Arya Deol,Pune,Baner,2024-02-10,Regular
CUST0760,Pranav Thakkar,Pune,Kothrud,2023-07-09,Regular
CUST0761,Dipta Dugar,Bangalore,Jayanagar,2023-12-15,Regular
CUST0762,Ikbal Mahal,Bangalore,HSR Layout,2024-12-15,New
